FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
110601;0000;;;8,65866;
110602;0000;;;2,25777;
110603;0000;;;5,95735;
110604;0000;;;3,75777;
110605;0000;;;2,06953;
110606;0000;;;2,89976;
110607;0000;;;2,60014;
110608;0000;;;2,54929;
110609;0000;;;7,02393;
110610;0000;;;4,84972;
110611;0000;;;5,34008;
110612;0000;;;1,48145;
110613;0000;;;6,61207;
110614;0000;;;7,56496;
110615;0000;;;2,56324;
110616;0000;;;2,67927;
110617;0000;;;0,784993;
110618;0000;;;0,294858;
110619;0000;;;0,331807;
110620;0000;;;;
110621;0000;;;2,22332;
110622;0000;;;9,4796;
110623;0000;;;7,66367;
110624;0000;;;6,54391;
110625;0000;;;12,743;
110626;0000;;;8,17783;
110627;0000;;;2,33986;
110628;0000;;;6,57401;
110629;0000;;;3,0966;
110630;0000;;;5,26198;
110701;0000;;;4,33739;
110702;0000;;;6,9222;
110703;0000;;;7,48286;
110704;0000;;;5,39606;
110705;0000;;;5,28965;
110706;0000;;;6,99129;
110707;0000;;;21,6786;
110708;0000;;;20,571;
110709;0000;;;9,41258;
110710;0000;;;8,24864;
110711;0000;;;4,75432;
110712;0000;;;7,4253;
110713;0000;;;5,54902;
110714;0000;;;4,66975;
110715;0000;;;4,26163;
110716;0000;;;3,95201;
110717;0000;;;2,23612;
110718;0000;;;4,36241;
110719;0000;;;;
110720;0000;;;5,46961;
110721;0000;;;14,2939;
110722;0000;;;6,04328;
110723;0000;;;8,8746;
110724;0000;;;3,41422;
110725;0000;;;7,77538;
110726;0000;;;4,60169;
110727;0000;;;14,7973;
110728;0000;;;5,86668;
110729;0000;;;4,31584;
110730;0000;;;5,99544;
110731;0000;;;2,60029;
110801;0000;;;4,86337;
110802;0000;;;4,92168;
110803;0000;;;6,70614;
110804;0000;;;25,6622;
110805;0000;;;7,26707;
110806;0000;;;3,78862;
110807;0000;;;1,1178;
110808;0000;;;2,37273;
110809;0000;;;7,4513;
110810;0000;;;7,01147;
110811;0000;;;2,47977;
110812;0000;;;3,65017;
110813;0000;;;2,79099;
110814;0000;;;4,97098;
110815;0000;;;4,09224;
110816;0000;;;3,6028;
110817;0000;;;2,06844;
110818;0000;;;4,83872;
110819;0000;;;6,05436;
110820;0000;;;5,54664;
110821;0000;;;2,56135;
110822;0000;;;9,07718;
110823;0000;;;5,47379;
110824;0000;;;5,96718;
110825;0000;;;6,67971;
110826;0000;;;3,44774;
110827;0000;;;4,78387;
110828;0000;;;2,50869;
110829;0000;;;3,09808;
110830;0000;;;3,35189;
110831;0000;;;9,25107;
110901;0000;;;6,39127;
110902;0000;;;4,56893;
110903;0000;;;3,83657;
110904;0000;;;2,67704;
110905;0000;;;4,48241;
110906;0000;;;6,1323;
110907;0000;;;8,70389;
110908;0000;;;4,55619;
110909;0000;;;2,49394;
110910;0000;;;4,06507;
110911;0000;;;3,43054;
110912;0000;;;6,58615;
110913;0000;;;12,7668;
110914;0000;;;20,15;
110915;0000;;;12,8642;
110916;0000;;;18,4347;
110917;0000;;;15,7649;
110918;0000;;;11,0902;
110919;0000;;;23,9252;
110920;0000;;;16,5719;
110921;0000;;;12,5759;
110922;0000;;;8,7571;
110923;0000;;;14,8092;
110924;0000;;;9,50772;
110925;0000;;;12,1906;
110926;0000;;;24,062;
110927;0000;;;19,9717;
110928;0000;;;3,37046;
110929;0000;;;3,31921;
110930;0000;;;5,30576;
111001;0000;;;3,34521;
111002;0000;;;3,38862;
111003;0000;;;8,13109;
111004;0000;;;5,2599;
111005;0000;;;6,40907;
111006;0000;;;2,36076;
111007;0000;;;4,34014;
111008;0000;;;5,15839;
111009;0000;;;3,06208;
111010;0000;;;2,27978;
111011;0000;;;9,63737;
111012;0000;;;2,82082;
111013;0000;;;5,55988;
111014;0000;;;4,73937;
111015;0000;;;2,77234;
111016;0000;;;2,06874;
111017;0000;;;5,641;
111018;0000;;;5,86584;
111019;0000;;;6,04095;
111020;0000;;;5,49149;
111021;0000;;;2,2226;
111022;0000;;;4,42426;
111023;0000;;;2,36497;
111024;0000;;;5,32032;
111025;0000;;;6,95846;
111026;0000;;;15,2275;
111027;0000;;;1,23553;
111028;0000;;;3,3556;
111029;0000;;;3,58242;
111030;0000;;;4,32269;
111031;0000;;;8,40865;
111101;0000;;;3,18491;
111102;0000;;;4,25358;
111103;0000;;;6,66048;
111104;0000;;;3,44434;
111105;0000;;;6,69429;
111106;0000;;;5,22735;
111107;0000;;;5,15729;
111108;0000;;;6,54838;
111109;0000;;;3,08917;
111110;0000;;;6,33612;
111111;0000;;;9,25769;
111112;0000;;;20,5363;
111113;0000;;;2,92718;
111114;0000;;;3,5216;
111115;0000;;;3,40506;
111116;0000;;;10,9557;
111117;0000;;;4,91248;
111118;0000;;;5,1801;
111119;0000;;;6,1731;
111120;0000;;;5,02412;
111121;0000;;;4,09941;
111122;0000;;;10,9155;
111123;0000;;;6,63365;
111124;0000;;;5,75927;
111125;0000;;;5,51167;
111126;0000;;;13,9235;
111127;0000;;;3,94585;
111128;0000;;;8,84666;
111129;0000;;;8,52068;
111130;0000;;;9,7458;
111201;0000;;;24,9615;
111202;0000;;;6,6648;
111203;0000;;;3,73761;
111204;0000;;;2,09188;
111205;0000;;;5,24182;
111206;0000;;;9,37408;
111207;0000;;;5,58519;
111208;0000;;;3,13702;
111209;0000;;;4,62672;
111210;0000;;;2,25074;
111211;0000;;;1,79245;
111212;0000;;;7,1578;
111213;0000;;;6,57531;
111214;0000;;;6,38271;
111215;0000;;;4,28265;
111216;0000;;;4,53494;
111217;0000;;;8,89221;
111218;0000;;;2,20036;
111219;0000;;;4,8675;
111220;0000;;;5,46337;
111221;0000;;;3,211;
111222;0000;;;2,21669;
111223;0000;;;2,18993;
111224;0000;;;9,72112;
111225;0000;;;10,099;
111226;0000;;;13,6729;
111227;0000;;;11,2913;
111228;0000;;;2,85859;
111229;0000;;;8,09131;
111230;0000;;;11,6888;
111231;0000;;;8,42747;
120101;0000;;;6,7344;
120102;0000;;;5,67265;
120103;0000;;;8,98677;
120104;0000;;;9,16779;
120105;0000;;;8,00487;
120106;0000;;;7,2947;
120107;0000;;;17,0027;
120108;0000;;;3,53436;
120109;0000;;;6,30557;
120110;0000;;;4,10355;
120111;0000;;;4,83582;
120112;0000;;;9,76448;
120113;0000;;;6,98971;
120114;0000;;;3,109;
120115;0000;;;1,78708;
120116;0000;;;2,92077;
120117;0000;;;4,66688;
120118;0000;;;6,0014;
120119;0000;;;5,78308;
120120;0000;;;4,69499;
120121;0000;;;3,22963;
120122;0000;;;3,79834;
120123;0000;;;6,41346;
120124;0000;;;4,51365;
120125;0000;;;7,33488;
120126;0000;;;5,06651;
120127;0000;;;4,57534;
120128;0000;;;11,9572;
120129;0000;;;4,97536;
120130;0000;;;5,39077;
120131;0000;;;3,8324;
120201;0000;;;2,67558;
120202;0000;;;5,57652;
120203;0000;;;4,97472;
120204;0000;;;5,27225;
120205;0000;;;1,52876;
120206;0000;;;4,67122;
120207;0000;;;3,52849;
120208;0000;;;6,06832;
120209;0000;;;8,35657;
120210;0000;;;8,31059;
120211;0000;;;4,42994;
120212;0000;;;4,13377;
120213;0000;;;7,66681;
120214;0000;;;7,59546;
120215;0000;;;9,36632;
120216;0000;;;3,57987;
120217;0000;;;4,29123;
120218;0000;;;3,35715;
120219;0000;;;3,35197;
120220;0000;;;4,46102;
120221;0000;;;7,9597;
120222;0000;;;2,95203;
120223;0000;;;14,206;
120224;0000;;;7,16415;
120225;0000;;;6,98753;
120226;0000;;;2,85365;
120227;0000;;;6,43487;
120228;0000;;;2,5673;
120229;0000;;;2,87919;
120301;0000;;;6,60717;
120302;0000;;;11,5931;
120303;0000;;;7,37601;
120304;0000;;;6,13814;
120305;0000;;;2,09174;
120306;0000;;;8,50067;
120307;0000;;;19,1864;
120308;0000;;;39,4597;
120309;0000;;;3,28301;
120310;0000;;;15,3618;
120311;0000;;;5,74388;
120312;0000;;;4,49806;
120313;0000;;;16,3153;
120314;0000;;;20,5902;
120315;0000;;;57,0255;
120316;0000;;;15,0296;
120317;0000;;;5,48692;
120318;0000;;;5,2262;
120319;0000;;;25,5948;
120320;0000;;;22,9719;
120321;0000;;;9,29016;
120322;0000;;;22,2174;
120323;0000;;;19,0028;
120324;0000;;;15,3989;
120325;0000;;;6,9097;
120326;0000;;;12,829;
120327;0000;;;16,6809;
120328;0000;;;13,5333;
120329;0000;;;11,5052;
120330;0000;;;16,9593;
120331;0000;;;10,4255;
120401;0000;;;;
120402;0000;;;;
120403;0000;;;;
120404;0000;;;;
120405;0000;;;;
